Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-04-19,02:00:00,JAPAN 1,Albirex Niigata,Kyoto,1.01,110.0,1.49,110.0,1.29,1.54,2.88,4.4,1.01,1000.0,1.01,1000.0,2.58,2.86,2.92,3.3,3.25,3.55,1.44,1.53,1.54,1.64,1.39,1.44,2.84,110.0,1.01,1.54,2.84,4.2,1.32,1.54,1.63,1.99,2.02,2.58,1.22,1.39,3.5,5.6,1.07,1.39,3.55,15.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242387154,1.242387156,1.242387149,5712145.0,441085.0,58805.0,1.242387151,1.242387152,1.242387155,1.242387199,1.242387196,1.2423872,1.242387197,1.242387235,1.24238716,34219817
2025-04-19,02:00:00,JAPAN 2,Yamagata,Ehime,1.01,1000.0,1.29,1.52,1.39,1.7,2.44,3.55,1.01,1000.0,1.01,1000.0,1.38,1.88,1.04,6.2,3.95,950.0,1.21,1.27,1.98,3.65,1.29,1.34,3.4,110.0,1.01,1.41,3.4,5.4,1.23,1.41,1.86,2.42,1.7,2.16,1.33,1.59,2.68,4.1,1.13,1.26,4.8,8.8,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242317083,1.242317085,1.242317078,3718961.0,3455675.0,58805.0,1.24231708,1.242317081,1.242317084,1.242317128,1.242317125,1.242317129,1.242317126,1.242317164,1.242317089,34216546
2025-04-19,02:00:00,JAPAN 2,Tosu,Renofa Yamaguchi,1.01,110.0,1.01,110.0,1.28,1.48,3.05,4.6,1.01,1000.0,1.01,1000.0,2.28,2.56,3.4,4.5,2.72,3.7,1.34,1.41,1.66,1.79,1.4,1.48,7.2,12.0,1.09,1.14,2.68,3.6,1.38,1.54,1.63,1.75,2.12,2.9,1.23,1.33,4.0,6.2,1.08,1.12,9.2,15.5,1.82,2.42,1.71,2.22,7.2,12.0,1.04,13.5,1.03,29.0,1.03,90.0,6.2,10.0,5.6,9.0,1.03,19.5,1.03,65.0,1.03,16.5,1.03,14.5,1.03,27.0,1.03,90.0,1.03,40.0,1.03,38.0,1.03,70.0,1.03,1000.0,19.5,34.0,44.0,75.0,1.03,1000.0,1.242312168,1.24231217,1.24231216,3455676.0,4233875.0,58805.0,1.242312164,1.242312165,1.242312169,1.242312221,1.242312216,1.242312222,1.242312217,1.24231226,1.242312176,34216243
2025-04-19,02:00:00,JAPAN 2,Kofu,Nagasaki,1.01,1000.0,1.3,1.55,1.37,1.67,2.5,3.7,1.01,1000.0,1.01,1000.0,1.04,110.0,1.04,110.0,1.01,950.0,1.01,26.0,1.26,1.4,1.01,1.4,3.4,110.0,1.01,1.42,3.4,5.5,1.22,1.42,1.81,2.3,1.76,2.22,1.32,1.56,2.78,4.2,1.12,1.24,5.1,9.4,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242317175,1.242317177,1.24231717,1405179.0,7081211.0,58805.0,1.242317172,1.242317173,1.242317176,1.24231722,1.242317217,1.242317221,1.242317218,1.242317256,1.242317181,34216545
2025-04-19,02:00:00,SOUTH KOREA 1,Ulsan Hyundai Horang-i,Gangwon,1.01,110.0,1.49,110.0,1.36,1.42,3.35,3.75,1.01,1000.0,1.01,1000.0,1.72,1.83,5.6,7.2,3.6,3.95,1.19,1.22,2.2,2.4,1.33,1.39,2.3,110.0,1.01,1.77,3.1,3.45,1.4,1.48,1.72,1.82,2.2,2.4,1.22,1.38,3.65,5.5,1.08,1.38,3.65,15.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.24231227,1.242312272,1.242312265,5352229.0,5348606.0,58805.0,1.242312267,1.242312268,1.242312271,1.242312315,1.242312312,1.242312316,1.242312313,1.242312351,1.242312276,34216277
2025-04-19,02:00:00,SOUTH KOREA 2,Seoul E-Land FC,Cheongju FC,1.01,1000.0,1.33,1.58,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,1.7,2.42,140.0,2.48,950.0,1.01,1.68,2.42,36.0,1.01,1.68,1.74,110.0,1.01,2.34,1.33,110.0,1.01,4.0,1.74,2.06,1.95,2.34,1.09,1.46,3.15,13.0,1.08,1.47,3.15,13.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242317577,1.242317579,1.242317572,10299726.0,23787194.0,58805.0,1.242317574,1.242317575,1.242317578,1.242317622,1.242317619,1.242317623,1.24231762,1.242317658,1.242317583,34216594
2025-04-19,02:00:00,SOUTH KOREA 2,Incheon Utd,Cheonan City,1.01,4.2,1.31,1.49,1.01,1000.0,1.01,1000.0,1.11,1.2,6.0,9.8,1.04,1.55,1.04,1000.0,2.86,950.0,1.01,1.18,2.8,36.0,1.01,1.28,1.94,36.0,1.03,1.09,1.94,36.0,1.03,2.06,1.94,34.0,1.22,2.06,1.27,1.6,2.08,4.8,1.12,1.27,4.7,8.8,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,12.5,1.03,15.5,1.03,1000.0,1.03,1000.0,1.03,12.5,1.03,14.5,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,4.8,9.8,1.01,1000.0,1.03,1000.0,1.242317397,1.242317399,1.242317392,5348609.0,14164093.0,58805.0,1.242317394,1.242317395,1.242317398,1.242317442,1.242317439,1.242317443,1.24231744,1.242317478,1.242317403,34216596
2025-04-19,04:00:00,AUSTRALIA 1,Melbourne Victory,Auckland FC,1.01,1000.0,1.01,1000.0,1.47,1.68,2.48,3.15,1.01,1000.0,1.01,1000.0,2.36,2.42,3.15,3.25,3.65,3.8,1.44,1.46,1.71,1.74,1.35,1.38,11.0,21.0,1.05,1.07,4.4,5.0,1.25,1.29,2.22,2.34,1.75,1.82,1.49,1.54,2.84,3.05,1.18,1.27,4.4,6.4,1.63,1.72,2.38,2.58,15.5,17.5,13.5,15.5,20.0,24.0,46.0,55.0,11.0,13.0,7.8,8.6,12.5,13.5,29.0,32.0,15.0,16.5,10.5,11.0,14.5,16.0,34.0,40.0,29.0,32.0,20.0,23.0,28.0,34.0,60.0,75.0,13.5,15.0,21.0,24.0,18.0,1000.0,1.242160007,1.242160008,1.242160009,1205124.0,47625959.0,58805.0,1.242159921,1.242160005,1.242159923,1.242159924,1.242159925,1.242159926,1.242159927,1.24216,1.242159922,34195889
2025-04-19,04:30:00,SOUTH KOREA 1,Gimcheon Sangmu,Daejeon Citizen,2.68,110.0,1.41,1.59,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,410.0,3.85,150.0,1.01,110.0,1.3,1.37,1.01,26.0,1.01,1.41,1.85,110.0,1.01,1.11,1.85,100.0,1.01,2.18,1.08,110.0,1.01,13.5,1.08,110.0,1.01,13.5,1.08,110.0,1.23,13.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242259312,1.242259314,1.242259307,41053763.0,5352230.0,58805.0,1.242259309,1.24225931,1.242259313,1.242259357,1.242259354,1.242259358,1.242259355,1.242259393,1.242259318,34213087
2025-04-19,04:30:00,SOUTH KOREA 1,FC Anyang,Suwon FC,1.01,110.0,1.47,110.0,1.32,1.54,2.84,4.2,1.01,1000.0,1.01,1000.0,2.22,150.0,1.04,110.0,1.45,110.0,1.33,26.0,1.01,1.82,1.01,1.49,2.92,110.0,1.01,1.14,2.92,110.0,1.01,1.52,1.23,3.05,1.49,13.5,1.23,1.43,3.35,5.3,1.07,1.43,3.35,15.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242259402,1.242259404,1.242259397,7564870.0,7394845.0,58805.0,1.242259399,1.2422594,1.242259403,1.242259447,1.242259444,1.242259448,1.242259445,1.242259483,1.242259408,34213078
