Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-04-22,04:00:00,CHINA 1,Yanbian Longding,Dalian Kun City FC,2.46,3.85,1.01,1000.0,1.31,1000.0,2.66,1000.0,1.01,1000.0,1.01,1000.0,2.88,4.4,1.04,2.78,2.42,110.0,1.56,26.0,1.29,1.54,1.01,1.71,2.84,1000.0,1.01,1.55,2.84,4.5,1.28,1.55,1.63,2.1,1.9,2.6,1.18,1.64,2.58,6.4,1.04,1.64,2.58,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725306,1.242725308,1.242725301,39632858.0,68280380.0,58805.0,1.242725303,1.242725304,1.242725307,1.242725351,1.242725348,1.242725352,1.242725349,1.242725387,1.242725312,34241672
2025-04-22,04:30:00,CHINA 1,Shaanxi Union FC,Nanjing Fengfan,1.01,1000.0,1.01,1000.0,1.02,1000.0,2.76,4.4,1.01,1000.0,1.01,1000.0,1.63,2.9,3.0,4.3,2.36,110.0,1.3,1.5,1.52,2.58,1.06,1.74,2.68,1000.0,1.01,1.59,2.68,4.3,1.31,1.59,1.58,2.02,1.98,2.74,1.17,1.57,2.78,7.0,1.05,1.57,2.78,36.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725576,1.242725578,1.242725571,68158828.0,25928050.0,58805.0,1.242725573,1.242725574,1.242725577,1.242725621,1.242725618,1.242725622,1.242725619,1.242725657,1.242725582,34241669
2025-04-22,06:00:00,AUSTRALIA 1,Brisbane Roar,Adelaide United,4.5,6.0,1.2,1.28,1.86,1.94,2.06,2.18,1.25,1.29,4.4,4.9,3.3,3.4,2.12,2.16,4.1,4.2,1.86,1.88,1.41,1.42,1.31,1.32,27.0,55.0,1.02,1.04,7.8,9.4,1.12,1.14,3.35,3.65,1.38,1.43,1.98,2.06,1.94,2.02,1.42,1.46,3.15,3.4,1.4,1.43,3.35,3.5,32.0,36.0,19.5,21.0,19.0,20.0,27.0,32.0,24.0,29.0,9.8,11.5,10.5,12.0,16.5,17.5,30.0,34.0,14.5,16.0,11.5,13.5,20.0,22.0,50.0,60.0,27.0,29.0,25.0,29.0,34.0,40.0,13.0,15.0,6.8,7.4,17.0,220.0,1.242368466,1.242368467,1.242368468,3862627.0,571273.0,58805.0,1.24236838,1.242368464,1.242368382,1.242368383,1.242368384,1.242368385,1.242368386,1.242368459,1.242368381,34217411
2025-04-22,08:00:00,CHINA 1,Shenyang Urban FC,Shenzhen Juniors FC,1.01,1000.0,1.01,1000.0,1.02,1.63,1.01,4.0,1.01,1000.0,1.01,1000.0,1.33,1.59,1.04,1000.0,1.01,110.0,1.01,1.09,2.7,4.0,1.2,1.57,2.42,1000.0,1.01,1.7,2.42,1000.0,1.01,1.7,1.7,2.22,1.83,2.44,1.2,1.73,2.38,5.9,1.04,1.73,2.38,55.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725216,1.242725218,1.242725211,13002935.0,67744862.0,58805.0,1.242725213,1.242725214,1.242725217,1.242725261,1.242725258,1.242725262,1.242725259,1.242725297,1.242725222,34241673
2025-04-22,08:00:00,CHINA 1,Shanghai Jiading,Qingdao Red Lions,1.01,1000.0,1.44,1.8,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,2.84,1.04,4.6,2.32,110.0,1.27,26.0,1.54,26.0,1.01,1.76,2.4,1000.0,1.01,1.71,2.4,3.65,1.38,1.71,1.45,1.84,2.18,3.2,1.05,1.84,2.18,55.0,1.04,1.84,2.18,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725486,1.242725488,1.242725481,12900467.0,23344678.0,58805.0,1.242725483,1.242725484,1.242725487,1.242725531,1.242725528,1.242725532,1.242725529,1.242725567,1.242725492,34241670
2025-04-22,08:30:00,CHINA 1,Nantong Zhiyun F.C,Chongqing Tonglianglong,2.48,110.0,1.48,1.67,1.02,1000.0,2.64,4.2,1.01,1000.0,1.01,1000.0,3.25,4.7,1.49,2.64,2.44,110.0,1.6,3.05,1.27,1.45,1.02,1.7,2.88,1000.0,1.01,1.53,2.88,4.6,1.28,1.53,1.64,2.12,1.89,2.56,1.05,2.12,1.89,36.0,1.04,2.12,1.89,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725396,1.242725398,1.242725391,13107045.0,55903803.0,58805.0,1.242725393,1.242725394,1.242725397,1.242725441,1.242725438,1.242725442,1.242725439,1.242725477,1.242725402,34241671
2025-04-22,12:00:00,CROATIA 1,Slaven Belupo,Varazdin,2.42,2.78,1.56,1.71,1.29,1.38,3.6,5.0,1.06,1.11,1.01,17.5,2.22,2.84,3.15,6.0,2.08,3.25,1.2,1.46,1.54,1.82,1.44,1.92,2.5,110.0,1.01,1.66,2.48,3.65,1.38,1.66,1.46,1.8,2.24,3.25,1.15,1.31,4.2,7.6,1.05,1.14,4.2,26.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.242601588,1.24260159,1.242601583,170923.0,5611653.0,58805.0,1.242601585,1.242601586,1.242601589,1.242601633,1.24260163,1.242601634,1.242601631,1.242601669,1.242601594,34234055
2025-04-22,12:00:00,ESTONIA 1,Tammeka Tartu,Kuressaare,1.01,110.0,1.31,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.04,140.0,1.04,140.0,1.02,110.0,1.01,36.0,1.01,36.0,1.01,110.0,1.07,1000.0,1.01,18.0,1.07,1000.0,1.01,18.0,1.07,1000.0,1.01,18.0,1.07,110.0,1.01,21.0,1.05,110.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725936,1.242725938,1.242725931,5407303.0,5407305.0,58805.0,1.242725933,1.242725934,1.242725937,1.242725981,1.242725978,1.242725982,1.242725979,1.242726017,1.242725942,34241240
2025-04-22,12:00:00,ESTONIA 1,Nomme Kalju,Tallinna Kalev,1.01,110.0,1.2,1000.0,1.01,2.24,1.01,2.4,1.01,1000.0,1.01,1000.0,1.04,1.62,1.04,1000.0,1.01,1000.0,1.01,1.05,2.6,36.0,1.01,1.58,2.28,1000.0,1.01,1.78,2.28,1000.0,1.01,1.78,2.28,1000.0,1.01,1.78,1.76,2.32,1.75,2.32,1.23,1.84,2.18,26.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242725846,1.242725848,1.242725841,4007449.0,5924203.0,58805.0,1.242725843,1.242725844,1.242725847,1.242725891,1.242725888,1.242725892,1.242725889,1.242725927,1.242725852,34241277
2025-04-22,12:00:00,SERBIA 1,Radnicki Nis,FK IMT Novi Beograd,2.68,4.3,1.01,1000.0,1.37,1.71,2.4,3.75,1.01,1000.0,1.01,1000.0,1.04,3.0,1.04,4.2,2.98,110.0,1.31,1.81,1.5,26.0,1.01,1.51,2.7,110.0,1.01,1.59,2.7,100.0,1.01,1.59,1.78,2.36,1.74,2.28,1.22,1.81,2.22,5.5,1.06,1.81,2.22,18.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.242689505,1.242689506,1.242689507,6555084.0,17203916.0,58805.0,1.242689495,1.242689544,1.242689496,1.242689497,1.242689498,1.242689499,1.2426895,1.242689542,1.242689543,34239975
