Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento
2025-04-03,08:30:00,BULGARIA 1,Hebar,Lokomotiv Plovdiv,2.6,3.0,1.52,1.62,1.34,1.43,2.98,4.5,1.07,1.13,9.0,15.5,3.05,3.5,2.4,2.72,3.1,3.55,1.58,1.72,1.4,1.48,1.4,1.48,3.55,36.0,1.05,1.38,2.72,3.5,1.4,1.58,1.67,1.83,2.2,2.5,1.25,1.32,4.1,5.0,1.06,1.15,3.75,18.0,1.89,2.1,1.9,2.12,7.8,13.0,6.8,11.5,11.0,18.0,1.03,46.0,8.0,13.5,5.7,7.8,9.0,14.5,1.03,38.0,1.03,25.0,10.5,17.0,1.03,25.0,1.03,65.0,1.03,70.0,1.03,55.0,1.03,75.0,1.03,170.0,32.0,55.0,21.0,34.0,1.03,1000.0,1.241627542,1.241627544,1.241627537,20716789.0,878125.0,58805.0,1.241627539,1.24162754,1.241627543,1.241627587,1.241627584,1.241627588,1.241627585,1.241627623,1.241627548,34173204
2025-04-03,11:00:00,ROMANIA 2,Csikszereda,CSA Steaua Bucuresti,2.62,2.82,1.55,1.61,1.32,1.36,3.75,4.2,1.07,1.09,12.0,17.5,2.06,2.32,4.0,5.0,2.88,3.5,1.25,1.33,1.89,1.95,1.4,1.48,1.1,10.5,1.11,1.13,2.9,3.4,1.42,1.53,1.6,1.74,2.32,2.68,1.21,1.28,3.85,6.4,1.07,1.11,4.3,21.0,1.92,2.08,1.92,2.08,3.8,90.0,4.2,85.0,2.04,120.0,1.75,210.0,3.5,29.0,3.4,42.0,3.2,95.0,1.75,210.0,5.0,65.0,4.9,50.0,4.8,70.0,1.76,280.0,5.0,900.0,4.3,110.0,4.2,150.0,3.75,1000.0,1.97,600.0,1.76,600.0,2.78,1000.0,1.241736261,1.241736262,1.241736263,8886239.0,18120525.0,58805.0,1.241736251,1.2417363,1.241736252,1.241736253,1.241736254,1.241736255,1.241736256,1.241736298,1.241736299,34179597
2025-04-03,12:00:00,SAUDI ARABIA 1,Al-Suqoor,Al Taee,3.1,3.35,1.43,1.47,1.43,1.49,3.05,3.35,1.1,1.13,8.4,11.0,1.67,1.81,4.9,7.2,3.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,4.3,1.32,1.38,1.87,2.04,1.97,2.14,1.33,1.39,3.55,4.2,1.12,1.15,7.6,11.0,0.0,0.0,0.0,0.0,10.0,17.0,15.5,22.0,4.1,60.0,4.3,190.0,6.0,9.8,6.4,10.5,15.0,26.0,4.2,100.0,7.4,12.0,7.4,12.5,4.1,28.0,4.2,100.0,12.5,21.0,14.0,24.0,4.0,50.0,4.3,180.0,3.4,14.0,4.3,130.0,4.4,1000.0,1.241734131,1.241734123,1.241734127,21340695.0,14116284.0,58805.0,1.241734128,0.0,0.0,1.241734129,1.241734124,1.241734132,1.241734133,0.0,1.24173413,34178811
2025-04-03,13:00:00,SAUDI ARABIA 1,Al Najma Club,Al Jubail,3.25,3.5,1.4,1.44,1.48,1.53,2.86,3.1,1.12,1.15,7.8,10.0,1.55,1.62,6.0,7.0,4.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,4.6,1.28,1.34,2.04,2.14,1.87,1.96,1.37,1.44,3.2,3.75,1.14,1.18,1.24,110.0,0.0,0.0,0.0,0.0,1.03,22.0,15.0,25.0,1.03,70.0,1.03,1000.0,7.2,9.4,9.2,11.0,1.03,28.0,1.03,110.0,1.03,11.0,1.03,12.0,1.03,28.0,1.03,100.0,1.03,16.5,1.03,20.0,1.03,46.0,1.03,1000.0,7.4,10.5,85.0,1000.0,1.03,1000.0,1.241760017,1.241760009,1.241760013,6818023.0,26543395.0,58805.0,1.241760014,0.0,0.0,1.241760015,1.24176001,1.241760018,1.241760019,0.0,1.241760016,34181431
2025-04-03,13:30:00,BULGARIA 1,PFC Levski Sofia,CSKA 1948 Sofia,3.0,3.2,1.46,1.47,1.41,1.45,3.2,3.4,1.1,1.12,9.2,11.0,1.43,1.45,9.0,9.6,4.8,5.2,1.11,1.12,3.2,3.35,1.24,1.26,13.5,15.0,1.07,1.08,3.55,3.95,1.35,1.38,1.88,1.97,2.04,2.14,1.33,1.37,3.65,4.1,1.12,1.14,7.2,9.0,2.24,2.46,1.69,1.8,12.0,14.0,23.0,55.0,34.0,90.0,15.0,450.0,6.2,7.2,9.8,11.0,21.0,38.0,15.5,200.0,6.6,7.4,9.4,10.5,29.0,75.0,15.5,360.0,10.5,11.5,15.5,17.0,28.0,50.0,16.0,260.0,7.2,8.6,15.0,340.0,15.5,1000.0,1.241627632,1.241627634,1.241627627,21868583.0,20732043.0,58805.0,1.241627629,1.24162763,1.241627633,1.241627677,1.241627674,1.241627678,1.241627675,1.241627713,1.241627638,34173202
2025-04-03,14:45:00,SAUDI ARABIA 1,Al Bukayriyah,Al Batin,2.84,3.15,1.48,1.54,1.36,1.42,3.3,3.8,1.07,1.11,9.2,14.5,1.81,2.0,4.3,6.4,3.3,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,1.4,1.47,1.68,1.82,2.2,2.48,1.25,1.31,4.1,5.4,1.07,1.12,1.24,110.0,0.0,0.0,0.0,0.0,3.35,13.0,3.65,18.0,4.0,46.0,4.3,160.0,3.1,9.0,3.2,9.8,3.8,25.0,4.3,95.0,3.35,12.5,3.35,13.0,3.95,29.0,4.3,120.0,3.8,26.0,3.85,28.0,4.1,60.0,4.3,1000.0,3.65,20.0,4.3,1000.0,4.4,1000.0,1.241760028,1.24176002,1.241760024,25759565.0,77353032.0,58805.0,1.241760025,0.0,0.0,1.241760026,1.241760021,1.241760029,1.24176003,0.0,1.241760027,34181399
2025-04-03,15:30:00,SWITZERLAND 1,FC Basel,Grasshoppers Zurich,4.2,4.5,1.29,1.31,1.72,1.76,2.32,2.4,1.2,1.22,5.6,5.9,1.43,1.45,8.2,8.8,5.2,5.6,1.12,1.14,3.2,3.35,1.22,1.24,26.0,34.0,1.03,1.04,6.2,6.6,1.18,1.19,2.72,2.78,1.56,1.59,1.69,1.71,2.4,2.46,1.28,1.3,4.3,4.5,1.78,1.88,2.14,2.3,26.0,29.0,30.0,36.0,60.0,80.0,19.5,260.0,10.0,12.0,11.5,12.0,27.0,30.0,55.0,170.0,9.0,10.0,9.4,10.5,19.5,22.0,60.0,85.0,11.5,13.0,13.0,14.0,25.0,28.0,22.0,100.0,4.7,5.2,70.0,140.0,15.5,1000.0,1.241646826,1.241646828,1.241646821,2939090.0,373489.0,58805.0,1.241646823,1.241646814,1.241646827,1.241646837,1.241646833,1.241646779,1.241646834,1.241646822,1.241646832,34174188
2025-04-03,15:30:00,SWITZERLAND 1,Luzern,St Gallen,3.85,4.1,1.32,1.35,1.64,1.68,2.48,2.56,1.17,1.19,6.2,6.6,2.4,2.46,3.0,3.1,3.8,3.85,1.47,1.5,1.68,1.72,1.35,1.36,19.0,21.0,1.05,1.06,5.4,5.6,1.22,1.23,2.48,2.52,1.65,1.67,1.57,1.6,2.66,2.74,1.23,1.25,5.0,5.3,1.57,1.63,2.58,2.76,20.0,22.0,15.5,17.0,20.0,24.0,34.0,50.0,13.5,15.0,8.2,9.0,12.0,13.5,25.0,29.0,16.5,18.0,10.5,12.0,13.0,14.5,29.0,34.0,28.0,34.0,20.0,23.0,26.0,29.0,42.0,60.0,12.5,14.0,16.5,19.5,15.5,850.0,1.241646934,1.241646936,1.241646929,65784.0,6392.0,58805.0,1.241646931,1.241646922,1.241646935,1.241646945,1.241646941,1.241646887,1.241646942,1.24164693,1.24164694,34174186
2025-04-03,16:00:00,ENGLAND 1,Chelsea,Tottenham,4.5,4.7,1.27,1.29,1.79,1.82,2.22,2.26,1.23,1.25,5.1,5.4,1.73,1.74,4.8,4.9,4.6,4.7,1.25,1.27,2.34,2.38,1.27,1.28,28.0,32.0,1.03,1.04,7.0,7.4,1.15,1.17,3.0,3.05,1.49,1.5,1.8,1.81,2.22,2.26,1.33,1.35,3.85,3.95,1.54,1.57,2.76,2.82,29.0,30.0,25.0,27.0,40.0,42.0,85.0,95.0,14.0,15.0,10.5,11.0,17.5,18.5,40.0,44.0,13.0,13.5,9.8,10.0,15.0,15.5,36.0,40.0,18.5,19.0,14.0,14.5,21.0,22.0,46.0,50.0,6.0,6.2,42.0,46.0,210.0,280.0,1.240635571,1.240635573,1.240635565,55190.0,48224.0,58805.0,1.240635567,1.240635569,1.240635572,1.24063551,1.240635506,1.240635519,1.240635507,1.240635566,1.240635577,34106833
