Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento,First_Half_Goals_0.5_5851482,First_Half_Goals_0.5_5851483,Double_Chance_6384646,Double_Chance_6384647,Double_Chance_6384648,First_Half_Goals_2.5_47972,First_Half_Goals_2.5_47973,Over_Under_4.5_Goals_1222347,Over_Under_4.5_Goals_1222346,Over_Under_2.5_Goals_47972,Over_Under_2.5_Goals_47973,Correct_Score_1,Correct_Score_4,Correct_Score_9,Correct_Score_16,Correct_Score_2,Correct_Score_3,Correct_Score_8,Correct_Score_15,Correct_Score_5,Correct_Score_6,Correct_Score_7,Correct_Score_14,Correct_Score_10,Correct_Score_11,Correct_Score_12,Correct_Score_13,Correct_Score_9063254,Correct_Score_9063255,Correct_Score_9063256,First_Half_Goals_1.5_1221385,First_Half_Goals_1.5_1221386,Over_Under_0.5_Goals_5851482,Over_Under_0.5_Goals_5851483,Both_teams_to_Score_30246,Both_teams_to_Score_110503,Over_Under_3.5_Goals_1222344,Over_Under_3.5_Goals_1222345,Over_Under_1.5_Goals_1221385,Over_Under_1.5_Goals_1221386,IDMercado_First_Half_Goals_0.5,IDMercado_First_Half_Goals_2.5,IDMercado_Over_Under_4.5_Goals,IDMercado_Over_Under_2.5_Goals,IDMercado_First_Half_Goals_1.5,IDMercado_Over_Under_0.5_Goals,IDMercado_Over_Under_3.5_Goals,IDMercado_Over_Under_1.5_Goals,_merge
2025-05-20,11:45:00,BULGARIA 1,Hebar,Botev Vratsa,2.74,3.5,1.42,1.57,1.41,1.53,2.88,3.4,1.09,1.17,7.0,12.5,7.6,8.0,1.52,1.53,4.5,4.6,2.88,2.94,1.14,1.15,1.27,1.29,3.55,110.0,1.01,1.4,3.55,4.3,1.31,1.4,1.88,2.26,1.79,2.14,1.33,1.42,3.05,4.1,1.1,1.23,5.4,11.0,2.08,2.36,1.73,1.91,10.5,18.0,5.7,9.0,6.0,9.8,9.6,16.0,1.03,29.0,7.8,13.0,7.6,12.5,1.03,21.0,1.03,85.0,1.03,38.0,1.03,36.0,1.03,55.0,1.03,1000.0,1.03,1000.0,1.03,170.0,1.03,1000.0,85.0,1000.0,7.4,10.5,1.03,1000.0,1.243836118,1.243836119,1.24383612,20716789.0,5618938.0,58805.0,1.243836108,1.243836157,1.243836109,1.24383611,1.243836111,1.243836112,1.243836113,1.243836155,1.243836156,34325783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,12:00:00,FINLAND 1,HJK Helsinki,SJK,3.75,4.9,1.26,1.37,1.61,1.71,2.4,2.62,1.14,1.25,5.0,8.0,1.62,1.67,5.5,5.8,4.5,4.7,1.2,1.22,2.48,2.6,1.27,1.29,17.5,26.0,1.04,1.06,5.1,26.0,1.04,1.25,2.48,2.64,1.6,1.67,1.59,1.67,2.48,2.7,1.24,1.28,4.6,5.1,1.68,1.77,2.3,2.46,20.0,23.0,23.0,26.0,42.0,50.0,15.5,150.0,10.5,11.5,9.4,10.5,19.5,22.0,14.0,65.0,10.5,12.0,9.0,10.0,16.5,18.5,14.0,60.0,15.0,17.0,13.5,15.0,23.0,27.0,14.5,80.0,6.4,7.0,26.0,55.0,17.5,1000.0,1.243913391,1.243913392,1.243913393,6390.0,5418845.0,58805.0,1.243913381,1.24391343,1.243913382,1.243913383,1.243913384,1.243913385,1.243913386,1.243913428,1.243913429,34331843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,13:00:00,SAUDI ARABIA 1,Al-Quadisiya (KSA),Al Orubah,3.8,5.8,1.2,1.36,1.73,1.9,2.1,2.36,1.19,1.33,4.1,6.4,1.23,1.27,13.0,17.5,7.0,8.2,1.06,1.08,4.7,5.3,1.14,1.17,3.75,36.0,1.03,1.04,3.55,36.0,1.03,1.4,3.1,3.65,1.38,1.47,1.82,2.04,1.98,2.22,1.35,1.43,3.3,3.9,1.94,1.98,2.02,2.06,1.03,46.0,1.03,60.0,1.03,180.0,1.03,1000.0,9.8,13.5,1.03,18.5,1.03,60.0,1.03,220.0,1.03,10.5,1.03,11.5,1.03,32.0,1.03,160.0,1.03,10.0,1.03,13.0,1.03,34.0,1.03,160.0,3.15,4.0,90.0,240.0,1.03,1000.0,1.243901874,1.243901876,1.243901869,10201607.0,7202801.0,58805.0,1.243901871,1.243901862,1.243901875,1.243901885,1.243901881,1.243901827,1.243901882,1.24390187,1.24390188,34330478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,13:20:00,SAUDI ARABIA 1,Al-Taawoun Buraidah,Al Riyadh SC,3.35,4.4,1.3,1.43,1.51,1.62,2.6,2.94,1.11,1.2,6.0,9.6,2.04,2.18,3.55,4.3,3.65,4.4,1.31,1.39,1.84,1.97,1.32,1.38,4.1,21.0,1.05,1.32,4.1,5.5,1.22,1.32,2.1,2.32,1.76,1.91,1.43,1.52,2.92,3.35,1.15,1.28,4.7,13.5,1.69,1.79,2.26,2.76,1.03,22.0,1.03,16.0,1.03,38.0,1.03,85.0,8.2,11.5,6.6,9.0,1.03,19.0,1.03,50.0,1.03,14.5,8.0,11.0,1.03,17.0,1.03,60.0,1.03,36.0,1.03,22.0,1.03,34.0,1.03,95.0,9.8,13.5,25.0,50.0,1.03,1000.0,1.243875608,1.243875609,1.24387561,12157288.0,5327845.0,58805.0,1.243875598,1.243875647,1.243875599,1.2438756,1.243875601,1.243875602,1.243875603,1.243875645,1.243875646,34329208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,14:15:00,BULGARIA 1,Septemvri,Lokomotiv Sofia,2.74,4.2,1.31,1.57,1.35,1.64,2.56,3.9,1.07,1.2,6.2,14.5,4.6,5.3,1.84,1.9,3.5,3.9,2.1,2.2,1.23,1.28,1.35,1.4,10.0,17.0,1.07,1.11,3.4,4.1,1.32,1.4,1.84,2.04,1.97,2.18,1.32,1.39,3.55,4.1,1.12,1.16,7.2,10.5,1.83,2.02,1.98,2.2,10.0,17.0,6.2,10.5,8.4,14.0,1.03,27.0,11.5,19.5,6.2,10.0,7.6,12.5,1.03,26.0,1.03,44.0,1.03,24.0,1.03,24.0,1.03,46.0,1.03,140.0,1.03,80.0,1.03,85.0,1.03,140.0,50.0,95.0,12.0,17.5,1.03,1000.0,1.243844638,1.24384464,1.243844633,11801202.0,1255223.0,58805.0,1.243844635,1.243844636,1.243844639,1.243844683,1.24384468,1.243844684,1.243844681,1.243844719,1.243844644,34325496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,15:00:00,SLOVAKIA 1,FC Kosice,Podbrezova,2.78,3.65,1.38,1.57,1.46,1.58,2.72,3.6,1.1,1.19,6.4,11.0,1.95,2.06,4.0,4.4,3.7,4.1,1.3,1.33,1.95,2.06,1.32,1.37,3.35,110.0,1.01,1.43,1.83,4.8,1.26,2.2,1.83,2.38,1.73,2.2,1.31,1.59,2.68,4.2,1.12,1.26,4.8,9.4,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.243926104,1.243926105,1.243926106,1539445.0,8672708.0,58805.0,1.243926094,1.243926143,1.243926095,1.243926096,1.243926097,1.243926098,1.243926099,1.243926141,1.243926142,34333579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only
2025-05-20,15:00:00,SAUDI ARABIA 1,Al-Shabab (KSA),Al-Ittihad,3.95,5.4,1.23,1.34,1.79,1.95,2.04,2.26,1.2,1.34,3.95,6.0,2.26,2.36,2.98,3.15,4.1,4.3,1.47,1.5,1.74,1.79,1.31,1.33,6.0,55.0,1.02,1.18,6.0,8.2,1.14,1.18,2.98,3.35,1.42,1.51,1.8,2.08,1.92,2.26,1.34,1.41,3.45,3.95,1.44,1.52,2.92,3.25,3.85,42.0,3.7,28.0,3.8,34.0,3.95,60.0,3.6,23.0,3.25,14.0,3.45,18.0,3.8,34.0,3.65,25.0,3.3,15.0,3.4,17.5,3.8,36.0,3.8,38.0,3.65,25.0,3.7,30.0,3.95,55.0,3.05,11.0,3.4,17.5,4.2,1000.0,1.243835766,1.243835768,1.243835761,5344868.0,3727829.0,58805.0,1.243835763,1.243835754,1.243835767,1.243835777,1.243835773,1.243835719,1.243835774,1.243835762,1.243835772,34325559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,15:00:00,SLOVAKIA 1,Dunajska Streda,Zemplin,1.05,1000.0,1.01,110.0,1.45,1.7,2.42,3.25,1.01,110.0,1.03,1000.0,1.54,1.66,5.5,8.6,4.2,5.8,1.16,1.23,2.5,3.2,1.21,1.3,2.0,110.0,1.03,1.99,2.0,5.6,1.21,1.99,2.0,2.74,1.58,1.99,1.4,1.73,2.38,3.5,1.15,1.32,4.2,7.6,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,14.5,1.03,14.5,1.03,32.0,1.03,1000.0,1.03,15.0,1.03,14.5,1.03,29.0,1.03,1000.0,1.03,22.0,1.03,22.0,1.03,1000.0,1.03,1000.0,5.0,10.0,1.01,1000.0,1.03,1000.0,1.243931903,1.243931904,1.243931905,3176495.0,4985275.0,58805.0,1.243931893,1.243931942,1.243931894,1.243931895,1.243931896,1.243931897,1.243931898,1.24393194,1.243931941,34333840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-05-20,15:45:00,ENGLAND 5,York City,Oldham,3.05,4.1,1.32,1.48,1.44,1.56,2.78,3.25,1.1,1.18,6.8,11.0,1.87,1.94,4.3,4.5,3.85,4.2,1.28,1.31,2.06,2.16,1.31,1.36,11.0,21.0,1.06,1.1,3.4,4.5,1.3,1.38,1.91,2.14,1.88,2.1,1.35,1.44,3.25,3.9,1.13,1.17,6.0,9.6,1.79,1.97,2.02,2.5,1.03,15.5,1.03,17.5,1.03,44.0,1.03,1000.0,6.0,9.4,6.4,9.0,1.03,19.5,1.03,75.0,7.6,12.5,1.03,11.0,1.03,20.0,1.03,80.0,1.03,22.0,1.03,21.0,1.03,44.0,1.03,1000.0,8.6,13.5,48.0,85.0,1.03,1000.0,1.243848587,1.243848589,1.243848582,256226.0,69819.0,58805.0,1.243848584,1.243848585,1.243848588,1.243848632,1.243848629,1.243848633,1.24384863,1.243848668,1.243848593,34326747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only
2025-05-20,16:00:00,ENGLAND 1,Crystal Palace,Wolves,3.05,3.35,1.43,1.49,1.44,1.5,3.0,3.25,1.11,1.13,8.6,9.8,2.64,2.66,2.98,3.05,3.4,3.45,1.48,1.51,1.6,1.61,1.4,1.42,12.5,13.5,1.08,1.09,3.9,4.1,1.32,1.34,1.98,2.0,2.0,2.02,1.38,1.4,3.55,3.6,1.13,1.16,7.6,8.8,1.78,1.81,2.22,2.3,13.0,13.5,11.5,12.5,18.0,19.5,42.0,46.0,10.5,11.5,7.2,7.4,12.0,13.0,29.0,32.0,15.5,16.5,11.5,12.0,16.0,17.0,40.0,44.0,34.0,38.0,26.0,28.0,36.0,40.0,80.0,90.0,21.0,23.0,26.0,28.0,60.0,1000.0,1.243385769,1.243385771,1.243385763,62523.0,48044.0,58805.0,1.243385765,1.243385767,1.24338577,1.243385708,1.243385704,1.243385717,1.243385705,1.243385764,1.243385775,34288137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
